Product ID,Discount Rate,Profit,Cost,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales
OFF-AR-10002656,0.2,6.81,25.25,Becky Martin,Consumer,San Antonio,Texas,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06
OFF-AP-10002518,0.8,-453.85,631.83,Becky Martin,Consumer,San Antonio,Texas,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
TEC-PH-10003931,0.2,9.00,134.98,Becky Martin,Consumer,San Antonio,Texas,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98
OFF-PA-10000659,0,9.84,11.10,Chad Sievert,Consumer,Los Angeles,California,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94
OFF-PA-10001144,0,53.26,57.70,Chad Sievert,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1913,110.96
FUR-CH-10003817,0.2,21.26,318.88,Chad Sievert,Consumer,Los Angeles,California,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14
OFF-AP-10000891,0.8,-131.12,183.57,Jennifer Braxton,Corporate,Chicago,Illinois,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45
OFF-LA-10003148,0.2,6.55,13.61,Jennifer Braxton,Corporate,Chicago,Illinois,Office Supplies,Labels,Avery 51,20.16
OFF-AP-10002684,0.8,-243.16,340.42,Shirley Jackson,Consumer,Houston,Texas,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26
FUR-CH-10004698,0.3,-11.34,408.14,Joel Eaton,Consumer,Newark,Ohio,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80
OFF-SU-10002189,0.2,-3.77,19.65,Joel Eaton,Consumer,Newark,Ohio,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
OFF-AR-10001940,0,1.41,1.87,Jim Kriz,Home Office,New York City,New York,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
OFF-ST-10003455,0.2,1.86,22.96,David Kendrick,Corporate,Decatur,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82
TEC-AC-10004659,0.2,76.64,332.10,David Kendrick,Corporate,Decatur,Illinois,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.74
TEC-PH-10003273,0,131.03,372.93,Robert Marley,Home Office,Monroe,Louisiana,Technology,Phones,AT&T TR1909W,503.96
TEC-PH-10004896,0,41.99,107.96,Robert Marley,Home Office,Monroe,Louisiana,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
TEC-AC-10002345,0,7.25,21.75,Robert Marley,Home Office,Monroe,Louisiana,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.00
OFF-BI-10001890,0,3.44,3.72,Sally Knutson,Consumer,Fairfield,Connecticut,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
TEC-AC-10002323,0,22.98,153.82,Frank Merwin,Home Office,Los Angeles,California,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.80
OFF-ST-10001328,0.2,3.72,33.50,Alice McCarthy,Corporate,Grand Prairie,Texas,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22
OFF-PA-10001950,0.2,6.26,13.76,Alice McCarthy,Corporate,Grand Prairie,Texas,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02
FUR-BO-10002613,0.2,112.39,786.75,Mark Packer,Home Office,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14
TEC-PH-10001552,0,20.09,51.67,Mark Packer,Home Office,New York City,New York,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
OFF-PA-10000061,0,24.88,26.96,Mark Packer,Home Office,New York City,New York,Office Supplies,Paper,Xerox 205,51.84
FUR-BO-10002545,0.2,46.98,579.37,Mark Packer,Home Office,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35
OFF-AR-10003514,0,6.57,13.33,Mark Packer,Home Office,New York City,New York,Office Supplies,Art,4009 Highlighters by Sanford,19.90
OFF-EN-10001509,0,6.71,7.57,Mary Zewe,Corporate,Redlands,California,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
OFF-AR-10004685,0.2,1.20,6.21,Cassandra Brandow,Consumer,Hamilton,Ohio,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41
OFF-AR-10004027,0.2,1.59,4.46,Cassandra Brandow,Consumer,Hamilton,Ohio,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05
OFF-ST-10001414,0,12.03,34.23,Valerie Mitchum,Home Office,Westfield,New Jersey,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
OFF-BI-10000343,0.7,-2.26,5.21,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95
OFF-PA-10002749,0.2,5.82,10.24,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06
OFF-PA-10002666,0.2,6.80,14.94,Maria Bertelson,Consumer,Akron,Ohio,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.74
FUR-TA-10004289,0.5,-161.88,380.63,Bruce Stewart,Consumer,Denver,Colorado,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
OFF-AP-10003622,0.2,0.29,2.31,Bruce Stewart,Consumer,Denver,Colorado,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.60
OFF-AP-10003217,0.8,-178.97,245.25,Logan Currie,Consumer,Dallas,Texas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28
FUR-FU-10002960,0.2,9.67,25.50,Heather Kirkland,Corporate,Franklin,Tennessee,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17
TEC-PH-10001918,0.2,44.48,400.29,Laurel Elliston,Consumer,Whittier,California,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.77
OFF-ST-10000642,0,5.87,78.05,Joseph Holt,Consumer,Saginaw,Michigan,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
TEC-PH-10001700,0,35.63,96.35,Joseph Holt,Consumer,Saginaw,Michigan,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
OFF-BI-10003274,0,7.48,8.44,Joseph Holt,Consumer,Saginaw,Michigan,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
OFF-FA-10000134,0,16.21,36.08,Joseph Holt,Consumer,Saginaw,Michigan,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
OFF-ST-10001522,0,3.68,88.31,Joseph Holt,Consumer,Saginaw,Michigan,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
TEC-AC-10001266,0.2,6.50,14.30,Michael Stewart,Corporate,Dallas,Texas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.80
OFF-LA-10004544,0.2,8.88,14.80,Victoria Wilson,Corporate,Medina,Ohio,Office Supplies,Labels,Avery 505,23.68
FUR-BO-10004695,0.5,-244.32,696.77,Victoria Wilson,Corporate,Medina,Ohio,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
TEC-PH-10002844,0.4,-14.70,77.68,Victoria Wilson,Corporate,Medina,Ohio,Technology,Phones,Speck Products Candyshell Flip Case,62.98
TEC-MA-10000864,0.7,-950.40,2138.40,Victoria Wilson,Corporate,Medina,Ohio,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.00
TEC-AC-10000109,0.2,4.48,85.10,Victoria Wilson,Corporate,Medina,Ohio,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58
OFF-ST-10001328,0,26.06,67.00,Jonathan Howell,Consumer,Los Angeles,California,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
TEC-PH-10002563,0.2,22.68,279.70,Jonathan Howell,Consumer,Los Angeles,California,Technology,Phones,Adtran 1202752G1,302.38
OFF-FA-10000585,0.2,1.81,3.77,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.58
OFF-PA-10004000,0.2,8.23,14.47,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.70
OFF-BI-10002852,0.7,-13.84,33.62,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Binders,Ibico Standard Transparent Covers,19.78
FUR-FU-10000087,0.2,19.08,53.62,Joni Blumstein,Consumer,Dublin,Ohio,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.70
TEC-MA-10001148,0.7,-383.99,863.98,Joni Blumstein,Consumer,Dublin,Ohio,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.99
OFF-AR-10001958,0.2,2.72,24.45,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17
OFF-AR-10001026,0,0.97,1.23,David Smith,Corporate,Detroit,Michigan,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.20
FUR-TA-10003748,0,136.94,485.51,David Smith,Corporate,Detroit,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45
OFF-ST-10002485,0,0.22,21.76,David Smith,Corporate,Detroit,Michigan,Office Supplies,Storage,Rogers Deluxe File Chest,21.98
FUR-CH-10004860,0.2,-28.27,189.84,Valerie Dominguez,Consumer,Columbia,Tennessee,Furniture,Chairs,Global Low Back Tilter Chair,161.57
FUR-CH-10004477,0.2,43.84,345.86,Valerie Dominguez,Consumer,Columbia,Tennessee,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.70
OFF-BI-10001679,0.7,-12.43,31.08,Erin Ashbrook,Corporate,Charlotte,North Carolina,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.65
FUR-TA-10001705,0.45,-102.05,335.91,Christopher Schild,Home Office,Tampa,Florida,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
FUR-TA-10003473,0.45,-248.25,868.86,Christopher Schild,Home Office,Tampa,Florida,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.61
OFF-BI-10001679,0.7,-3.55,8.88,Christopher Schild,Home Office,Tampa,Florida,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.33
FUR-FU-10004017,0.2,0.00,258.07,Christopher Schild,Home Office,Tampa,Florida,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.07
TEC-AC-10003832,0.2,-7.72,625.70,Christopher Schild,Home Office,Tampa,Florida,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.98
OFF-PA-10002479,0,4.75,5.81,David Bremer,Corporate,Santa Clara,California,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
OFF-PA-10003349,0.2,9.40,16.52,Ken Lonsdale,Consumer,Chicago,Illinois,Office Supplies,Paper,Xerox 1957,25.92
FUR-FU-10000576,0.6,-356.73,776.41,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
FUR-FU-10004351,0.6,-4.68,16.37,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Staple-based wall hangings,11.69
TEC-PH-10000011,0.2,11.19,20.79,Ken Lonsdale,Consumer,Chicago,Illinois,Technology,Phones,PureGear Roll-On Screen Protector,31.98
FUR-TA-10002607,0.5,-120.51,297.74,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Tables,KI Conference Tables,177.23
FUR-FU-10002505,0.6,-2.83,6.87,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.04
OFF-AR-10004685,0.2,1.20,6.21,Ken Lonsdale,Consumer,Chicago,Illinois,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41
FUR-CH-10004063,0,580.54,1421.32,Dianna Wilson,Home Office,Lakeville,Minnesota,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86
OFF-ST-10002276,0,41.68,125.04,Dianna Wilson,Home Office,Lakeville,Minnesota,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
OFF-PA-10004082,0,23.94,23.94,Dianna Wilson,Home Office,Lakeville,Minnesota,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
OFF-AP-10002945,0,496.07,1007.18,Dianna Wilson,Home Office,Lakeville,Minnesota,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
OFF-PA-10000061,0,12.44,13.48,Dianna Wilson,Home Office,Lakeville,Minnesota,Office Supplies,Paper,Xerox 205,25.92
FUR-CH-10002965,0.2,28.14,293.43,Logan Haushalter,Consumer,San Francisco,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57
OFF-PA-10004569,0,3.58,4.03,Kelly Collister,Consumer,San Diego,California,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
TEC-AC-10003832,0,636.00,2711.37,Kelly Collister,Consumer,San Diego,California,Technology,Accessories,Logitech�P710e Mobile Speakerphone,3347.37
OFF-ST-10001228,0,22.56,58.02,Delfina Latchford,Consumer,New York City,New York,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
OFF-EN-10003296,0,162.86,199.06,Delfina Latchford,Consumer,New York City,New York,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
FUR-FU-10002505,0.6,-8.49,20.62,Dan Reichenbach,Corporate,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.13
OFF-ST-10004804,0.2,-19.56,101.93,Dan Reichenbach,Corporate,Chicago,Illinois,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.37
OFF-ST-10001590,0.2,4.04,49.88,Dan Reichenbach,Corporate,Chicago,Illinois,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92
TEC-PH-10001580,0.2,56.69,591.21,Dan Reichenbach,Corporate,Chicago,Illinois,Technology,Phones,Logitech Mobile Speakerphone P710e -�speaker phone,647.90
TEC-AC-10000290,0,6.93,13.44,Craig Carreira,Consumer,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
OFF-ST-10002790,0,6.65,214.90,Craig Carreira,Consumer,New York City,New York,Office Supplies,Storage,Safco Industrial Shelving,221.55
OFF-BI-10003460,0.2,6.13,11.39,Craig Carreira,Consumer,New York City,New York,Office Supplies,Binders,Acco 3-Hole Punch,17.52
OFF-AP-10002203,0.8,-4.47,6.09,Dorris liebe,Corporate,Pasadena,Texas,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62
TEC-MA-10000822,0.4,-510.00,3569.98,Sean Braxton,Corporate,Houston,Texas,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98
TEC-MA-10003353,0.4,-252.00,2771.96,Sean Braxton,Corporate,Houston,Texas,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96
TEC-PH-10001433,0.2,28.72,299.50,Roy Collins,Consumer,Chicago,Illinois,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.22
TEC-AC-10004469,0,35.16,44.74,Alan Hwang,Consumer,Brentwood,California,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.90
OFF-AR-10003602,0.2,4.73,9.29,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.02
OFF-FA-10003472,0,0.30,7.26,Paul Gonzalez,Consumer,Morristown,New Jersey,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
OFF-ST-10004180,0.2,-7.44,44.65,Christine Abelman,Corporate,Cincinnati,Ohio,Office Supplies,Storage,Safco Commercial Shelving,37.21
OFF-EN-10004386,0.2,21.59,35.99,Christine Abelman,Corporate,Cincinnati,Ohio,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58
OFF-ST-10003208,0,210.49,515.35,Kristen Hastings,Corporate,San Francisco,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
TEC-AC-10003628,0,92.37,117.56,Helen Andreada,Consumer,San Francisco,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
FUR-FU-10003274,0,2.32,2.96,Helen Andreada,Consumer,San Francisco,California,Furniture,Furnishings,Regeneration Desk Collection,5.28
OFF-BI-10002557,0.2,4.10,6.82,Helen Andreada,Consumer,San Francisco,California,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92
OFF-PA-10002615,0,4.06,4.76,Barry Blumstein,Corporate,Inglewood,California,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82
OFF-AR-10001427,0,1.55,4.43,Barry Blumstein,Corporate,Inglewood,California,Office Supplies,Art,Newell 330,5.98
OFF-PA-10000673,0.2,4.08,7.57,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",11.65
OFF-PA-10004470,0.2,5.91,12.27,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.18
OFF-ST-10000876,0.2,5.97,53.74,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Storage,Eldon Simplefile Box Office,59.71
OFF-LA-10002043,0.2,8.69,16.15,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 489,24.84
OFF-BI-10004967,0.8,-3.43,5.51,Steven Cartwright,Consumer,Houston,Texas,Office Supplies,Binders,Round Ring Binders,2.08
TEC-PH-10001760,0.2,376.11,738.29,Steven Cartwright,Consumer,Houston,Texas,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.40
FUR-TA-10002903,0.2,51.94,986.90,Jas O'Carroll,Consumer,Los Angeles,California,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84
OFF-PA-10000474,0.2,47.84,93.92,Tracy Blumstein,Consumer,Portland,Oregon,Office Supplies,Paper,Easy-staple paper,141.76
TEC-AC-10001956,0.2,47.96,191.84,Tracy Blumstein,Consumer,Portland,Oregon,Technology,Accessories,Microsoft Arc Touch Mouse,239.80
OFF-PA-10004100,0.2,10.89,20.21,Tracy Blumstein,Consumer,Portland,Oregon,Office Supplies,Paper,Xerox 216,31.10
OFF-BI-10000778,0.7,-169.37,423.43,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.06
OFF-AP-10002684,0.2,24.32,170.21,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.53
OFF-SU-10000646,0.2,-204.31,1165.79,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48
OFF-FA-10002983,0.2,6.68,12.42,Nick Zandusky,Home Office,Columbus,Ohio,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.10
OFF-LA-10004689,0.2,6.24,12.26,Nick Zandusky,Home Office,Columbus,Ohio,Office Supplies,Labels,Avery 512,18.50
TEC-AC-10002001,0.2,54.40,201.58,Nick Zandusky,Home Office,Columbus,Ohio,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.98
FUR-BO-10004709,0.5,-48.70,135.67,Nick Zandusky,Home Office,Columbus,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
FUR-FU-10004091,0.2,78.86,221.56,Kelly Lampkin,Corporate,Colorado Springs,Colorado,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.42
FUR-CH-10001891,0.2,20.16,210.19,Kelly Lampkin,Corporate,Colorado Springs,Colorado,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35
FUR-FU-10002918,0.2,-24.56,242.91,Kelly Lampkin,Corporate,Colorado Springs,Colorado,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.35
OFF-BI-10004593,0.7,-62.88,141.48,Kelly Lampkin,Corporate,Colorado Springs,Colorado,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.60
OFF-FA-10004854,0.2,9.30,18.25,Kelly Lampkin,Corporate,Colorado Springs,Colorado,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.55
OFF-PA-10002105,0,15.55,16.85,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Paper,Xerox 223,32.40
OFF-ST-10002756,0,10.82,1071.66,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
OFF-PA-10004243,0,27.32,29.59,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Paper,Xerox 1939,56.91
FUR-FU-10001861,0,38.02,39.58,Jonathan Doherty,Corporate,Belleville,New Jersey,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.60
OFF-BI-10002706,0,6.57,7.71,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28
FUR-TA-10002533,0.5,-131.45,350.53,Jonathan Howell,Consumer,Chicago,Illinois,Furniture,Tables,BPI Conference Tables,219.08
FUR-FU-10002671,0,12.86,13.94,Alan Schoenberger,Corporate,New York City,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.80
OFF-AR-10003651,0,2.85,6.99,Ken Brennan,Corporate,Taylor,Michigan,Office Supplies,Art,Newell 350,9.84
OFF-BI-10001072,0,20.92,24.56,Corey Roper,Home Office,Lakewood,New Jersey,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48
OFF-AR-10002135,0,83.87,205.33,Corey Roper,Home Office,Lakewood,New Jersey,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.20
OFF-AR-10002804,0,2.00,2.89,Shahid Hopkins,Consumer,Arlington,Virginia,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89
FUR-FU-10001918,0.2,3.59,11.55,Ben Peterman,Corporate,Arvada,Colorado,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.14
